0.000000,0.000000,0.000000,0.000000
0.000000,0.000020,0.000000,0.000312
0.001351,-0.000167,-0.000001,0.000312
0.002605,0.000347,-0.000000,0.000312
0.003805,-0.000368,-0.000000,0.000312
0.004965,0.000600,0.000000,0.000312
0.006091,0.000642,0.000000,0.000312
0.007190,0.000755,0.000000,0.000312
0.008264,0.002302,-0.000000,0.000312
0.009317,0.002091,0.000000,0.000312
0.010351,0.002867,0.000000,0.000312
0.011367,0.002673,-0.000000,0.000312
0.012368,0.003312,0.000000,0.000312
0.013355,0.003426,-0.000000,0.000312
0.014328,0.004804,-0.000000,0.000312
0.015289,0.005119,-0.000001,0.000312
0.016239,0.005724,-0.000000,0.000312
0.017178,0.006133,-0.000000,0.000312
0.018107,0.005954,-0.000000,0.000312
0.019027,0.006777,0.000000,0.000312
0.019939,0.007230,0.000000,0.000312
0.020842,0.008518,-0.000000,0.000312
0.021738,0.009567,-0.000001,0.000312
0.022626,0.009339,-0.000000,0.000312
0.023508,0.011092,-0.000000,0.000312
0.024383,0.010343,-0.000000,0.000312
0.025253,0.011756,-0.000000,0.000312
0.026116,0.013008,-0.000000,0.000312
0.026974,0.011911,0.000001,0.000312
0.027827,0.012805,-0.000001,0.000312
0.028675,0.013269,-0.000001,0.000312
0.029518,0.013672,-0.000000,0.000312
0.030356,0.015679,0.000001,0.000312
0.031191,0.015796,0.000000,0.000312
0.032021,0.016116,-0.000000,0.000312
0.032848,0.016857,0.000000,0.000312
0.033671,0.016920,-0.000000,0.000312
0.034490,0.018818,0.000000,0.000312
0.035306,0.018338,-0.000000,0.000312
0.036118,0.019271,-0.000000,0.000312
0.036928,0.019474,-0.000000,0.000312
0.037735,0.020079,-0.000000,0.000312
0.038539,0.021808,-0.000001,0.000312
0.039340,0.022757,-0.000001,0.000312
0.040138,0.023064,0.000000,0.000312
0.040935,0.023418,0.000001,0.000312
0.041728,0.023570,0.000000,0.000312
0.042520,0.025506,0.000000,0.000312
0.043309,0.025835,-0.000000,0.000312
0.044096,0.027278,0.000001,0.000312
0.044882,0.028023,0.000000,0.000312
0.045665,0.028379,-0.000000,0.000312
0.046447,0.028369,0.000000,0.000312
0.047226,0.029876,0.000000,0.000312
0.048002,0.029979,0.000164,0.000312
0.048772,0.031125,0.000164,0.000312
0.049537,0.031255,0.000163,0.000312
0.050296,0.031878,0.000163,0.000312
0.051051,0.031049,0.000164,0.000312
0.051800,0.032201,0.000163,0.000312
0.052545,0.032597,0.000163,0.000312
0.053286,0.032648,0.000164,0.044366
0.054022,0.033896,0.000181,0.044366
0.054754,0.033658,0.000182,0.044366
